2026-06-23 02:50:53,481 | INFO | [29/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaec7e57b7c6e708825b313032363135.html
2026-06-23 02:50:53,588 | INFO |   [INFO] case_zaec7e57b7c6e708825b313032363135: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:53,588 | INFO |   [case_zaec7e57b7c6e708825b313032363135] judul='Putusan PN BANDUNG Nomor 1154/Pid.Sus/2021/PN BdgTanggal 25 ...' kata=0 keutuhan=0% valid=False
2026-06-23 02:50:55,589 | INFO | [30/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaec62eaeb8b5b9caedb313234393235.html
2026-06-23 02:50:56,184 | INFO |   [case_zaec62eaeb8b5b9caedb313234393235] judul='Putusan PN BANDUNG Nomor 1013/Pid.Sus/2021/PN BdgTanggal 21 ...' kata=3502 keutuhan=69% valid=False
2026-06-23 02:50:56,186 | INFO |   [CHECKPOINT] 30 record tersimpan ke data/processed/metadata_raw.csv (0 valid sejauh ini)
2026-06-23 02:50:58,186 | INFO | [31/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaebf4f5b26f74fa94b6313432393236.html
2026-06-23 02:50:58,248 | INFO |   [INFO] case_zaebf4f5b26f74fa94b6313432393236: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:50:58,249 | INFO |   [case_zaebf4f5b26f74fa94b6313432393236] judul='Putusan PN BANDUNG Nomor 527/Pid.Sus/2021/PN BdgTanggal 3 Ag...' kata=0 keutuhan=0% valid=False
2026-06-23 02:51:00,249 | INFO | [32/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/ef262b6a8fff8344e0a17f6dbd903eca.html
2026-06-23 02:51:00,562 | INFO |   [INFO] case_ef262b6a8fff8344e0a17f6dbd903eca: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:51:00,572 | INFO |   [case_ef262b6a8fff8344e0a17f6dbd903eca] judul='Putusan PN BANDUNG Nomor 88/Pid.B/2017/PN BdgTanggal 9 Maret...' kata=0 keutuhan=0% valid=False
2026-06-23 02:51:02,572 | INFO | [33/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaec6de99b3c96748fc6313233373434.html
2026-06-23 02:51:02,781 | INFO |   [INFO] case_zaec6de99b3c96748fc6313233373434: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:51:02,781 | INFO |   [case_zaec6de99b3c96748fc6313233373434] judul='Putusan PN BANDUNG Nomor 1054/Pid.Sus/2021/PN BdgTanggal 23 ...' kata=0 keutuhan=0% valid=False
2026-06-23 02:51:04,782 | INFO | [34/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaebc8e7f922b0049a8b313330303230.html
2026-06-23 02:51:07,941 | INFO |   [case_zaebc8e7f922b0049a8b313330303230] judul='Putusan PN BANDUNG Nomor 213/Pid.Sus/2021/PN BdgTanggal 8 Ju...' kata=9174 keutuhan=73% valid=False
2026-06-23 02:51:09,943 | INFO | [35/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/zaebf4ee090c48b8979f313333343335.html
2026-06-23 02:51:11,105 | INFO |   [INFO] case_zaebf4ee090c48b8979f313333343335: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:51:11,105 | INFO |   [case_zaebf4ee090c48b8979f313333343335] judul='Putusan PN BANDUNG Nomor 395/Pid.Sus/2021/PN BdgTanggal 29 J...' kata=0 keutuhan=0% valid=False
2026-06-23 02:51:13,107 | INFO | [36/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/d3196ac202deccb2f349921f3e77c44e.html
2026-06-23 02:51:14,980 | INFO |   [INFO] case_d3196ac202deccb2f349921f3e77c44e: tidak ada link PDF di halaman ini (kemungkinan dokumen lama yang belum di-scan/upload)
2026-06-23 02:51:14,980 | INFO |   [case_d3196ac202deccb2f349921f3e77c44e] judul='Putusan PN BANDUNG Nomor 1243/PID.B/2012/PN.BDGTanggal 26 No...' kata=0 keutuhan=0% valid=False
2026-06-23 02:51:16,981 | INFO | [37/159] scraping https://putusan3.mahkamahagung.go.id/direktori/putusan/34d32b37ef4d3365fbd70ef0b5b8ca2b.html
